百视通,#genre#
营口新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000278
阜新综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000279
辽阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000280
铁岭新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000281
朝阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000282
盘锦新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000283
葫芦岛新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000284
本溪综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000312
北京纪实科教,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000113
卡酷少儿,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000106
四海钓鱼,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000229
车迷频道,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000146
环球旅游,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000147
中华特产,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000158
生态环境,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000149
优优宝贝,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000153
百姓健康,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000219
法治天地,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000162
新视觉,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000249
汽摩,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000168
风尚音乐,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000294
山东教育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000112
收藏天下,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000155
国学频道,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000169
茶频道,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000181
靓妆,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000179
财富天下,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000231
天元围棋,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000144
摄影频道,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000222
广东移动组播,#genre#
电影测试-4K,http://120.234.220.107:9000/udp/239.21.0.129:3860
南国都市-4K,http://120.234.220.107:9000/udp/239.21.0.132:3872
广东综艺-4K1,http://120.234.220.107:9000/udp/239.20.0.59:3164
广东综艺-4K2,http://120.234.220.107:9000/udp/239.20.0.60:3160
广东综艺-4K3,http://120.234.220.107:9000/udp/239.20.0.61:3156
广东综艺-4K4,http://120.234.220.107:9000/udp/239.20.0.62:3152
CCTV-1FHD,http://120.234.220.107:9000/udp/239.20.0.96:3016
CCTV1 1080P,http://120.234.220.107:9000/udp/239.20.0.104:2006
CCTV2 1080P,http://120.234.220.107:9000/udp/239.20.0.197:2192
CCTV3 1080P,http://120.234.220.107:9000/udp/239.20.0.28:3292
CCTV4 1080P,http://120.234.220.107:9000/udp/239.20.0.16:3340
CCTV4欧洲1080P,http://120.234.220.107:9000/udp/239.21.0.107:3768
CCTV4美洲1080P,http://120.234.220.107:9000/udp/239.21.0.108:3772
CCTV5 1080P,http://120.234.220.107:9000/udp/239.20.0.30:3284
CCTV5+ 1080P,http://120.234.220.107:9000/udp/239.20.0.203:2204
CCTV6 1080P,http://120.234.220.107:9000/udp/239.20.0.29:3288
CCTV7 1080P,http://120.234.220.107:9000/udp/239.20.0.198:2194
CCTV8 1080P,http://120.234.220.107:9000/udp/239.20.0.31:3280
CCTV9 1080P,http://120.234.220.107:9000/udp/239.20.0.199:2196
CCTV10 1080P,http://120.234.220.107:9000/udp/239.20.0.200:2198
CCTV11 1080P,http://120.234.220.107:9000/udp/239.21.0.35:3480
CCTV12 1080P,http://120.234.220.107:9000/udp/239.20.0.201:2200
CCTV13 1080P,http://120.234.220.107:9000/udp/239.21.0.88:3692
CCTV14 1080P,http://120.234.220.107:9000/udp/239.20.0.202:2202
CCTV15 1080P,http://120.234.220.107:9000/udp/239.21.0.36:3484
CCTV17 1080P,http://120.234.220.107:9000/udp/239.20.0.7:3376
CCTV第一剧场1080P,http://120.234.220.107:9000/udp/239.21.0.69:3616
CCTV风云足球1080P,http://120.234.220.107:9000/udp/239.21.0.70:3620
CCTV央视台球1080P,http://120.234.220.107:9000/udp/239.21.0.71:3624
CCTV央视网球1080P,http://120.234.220.107:9000/udp/239.21.0.72:3628
CCTV女性时尚1080P,http://120.234.220.107:9000/udp/239.21.0.73:3632
CCTV世界地理1080P,http://120.234.220.107:9000/udp/239.21.0.74:3636
CCTV怀旧剧场1080P,http://120.234.220.107:9000/udp/239.21.0.75:3640
CCTV风云剧场1080P,http://120.234.220.107:9000/udp/239.21.0.76:3644
CCTV央视精品1080P,http://120.234.220.107:9000/udp/239.21.0.77:3648
CCTV第一剧场1080P,http://120.234.220.107:9000/udp/239.21.0.78:3652
CCTV风云音乐1080P,http://120.234.220.107:9000/udp/239.21.0.79:3656
CCTV兵器科技1080P,http://120.234.220.107:9000/udp/239.21.0.80:3660
CCTV电视指南1080P,http://120.234.220.107:9000/udp/239.21.0.81:3664
江苏卫视FHD,http://120.234.220.107:9000/udp/239.20.0.93:3028
浙江卫视FHD,http://120.234.220.107:9000/udp/239.20.0.94:3024
湖南卫视FHD,http://120.234.220.107:9000/udp/239.20.0.95:3020
广东珠江FHD,http://120.234.220.107:9000/udp/239.20.0.63:3148
四川卫视FHD,http://120.234.220.107:9000/udp/239.20.0.82:3072
辽宁卫视FHD,http://120.234.220.107:9000/udp/239.20.0.86:3056
山东卫视FHD,http://120.234.220.107:9000/udp/239.20.0.88:3048
天津卫视FHD,http://120.234.220.107:9000/udp/239.20.0.89:3044
湖北卫视FHD,http://120.234.220.107:9000/udp/239.20.0.90:3040
黑龙江卫视FHD,http://120.234.220.107:9000/udp/239.20.0.91:3036
深圳卫视FHD,http://120.234.220.107:9000/udp/239.20.0.92:3032
广东体育FHD,http://120.234.220.107:9000/udp/239.20.0.97:3012
广东科教FHD,http://120.234.220.107:9000/udp/239.20.0.98:3008
广东卫视FHD,http://120.234.220.107:9000/udp/239.20.0.99:3004
广西卫视1080P,http://120.234.220.107:9000/udp/239.20.0.15:3344
吉林卫视1080P,http://120.234.220.107:9000/udp/239.20.0.54:3184
江西卫视1080P,http://120.234.220.107:9000/udp/239.20.0.55:3180
河北卫视1080P,http://120.234.220.107:9000/udp/239.20.0.56:3176
上海纪实1080P,http://120.234.220.107:9000/udp/239.20.0.57:3172
东南卫视1080P,http://120.234.220.107:9000/udp/239.20.0.58:3168
河南卫视1080P,http://120.234.220.107:9000/udp/239.21.0.104:3756
湖南卫视1080P,http://120.234.220.107:9000/udp/239.20.0.105:2008
北京卫视1080P,http://120.234.220.107:9000/udp/239.20.0.121:2040
深圳卫视1080P,http://120.234.220.107:9000/udp/239.20.0.122:2042
黑龙江卫视1080P,http://120.234.220.107:9000/udp/239.20.0.123:2044
湖北卫视1080P,http://120.234.220.107:9000/udp/239.20.0.124:2046
浙江卫视1080P,http://120.234.220.107:9000/udp/239.20.0.169:2136
江苏卫视1080P,http://120.234.220.107:9000/udp/239.20.0.170:2138
天津卫视1080P,http://120.234.220.107:9000/udp/239.20.0.171:2140
山东卫视1080P,http://120.234.220.107:9000/udp/239.20.0.172:2142
东方卫视1080P,http://120.234.220.107:9000/udp/239.20.0.173:2144
辽宁卫视1080P,http://120.234.220.107:9000/udp/239.20.0.175:2148
安徽卫视1080P,http://120.234.220.107:9000/udp/239.20.0.193:2184
四川卫视1080P,http://120.234.220.107:9000/udp/239.20.0.194:2186
重庆卫视1080P,http://120.234.220.107:9000/udp/239.20.0.195:2188
贵州卫视1080P,http://120.234.220.107:9000/udp/239.20.0.212:2222
云南卫视1080P,http://120.234.220.107:9000/udp/239.21.0.133:3876
海南卫视1080P,http://120.234.220.107:9000/udp/239.21.0.134:3880
广东卫视1080P,http://120.234.220.107:9000/udp/239.20.0.101:2000
广东珠江1080P,http://120.234.220.107:9000/udp/239.20.0.64:3144
大湾区卫视1080P,http://120.234.220.107:9000/udp/239.21.0.84:3676
广东影视1080P,http://120.234.220.107:9000/udp/239.21.0.85:3680
广东公共1080P,http://120.234.220.107:9000/udp/239.21.0.86:3684
广东少儿1080P,http://120.234.220.107:9000/udp/239.21.0.87:3688
嘉佳卡通1080P,http://120.234.220.107:9000/udp/239.21.0.94:3716
广东新闻1080P,http://120.234.220.107:9000/udp/239.21.0.93:3712
广东科教1080P,http://120.234.220.107:9000/udp/239.20.0.102:2002
广东体育1080P,http://120.234.220.107:9000/udp/239.20.0.103:2004
惠州综合1080P,http://120.234.220.107:9000/udp/239.21.0.27:3448
惠州公共1080P,http://120.234.220.107:9000/udp/239.21.0.28:3452
河源综合1080P,http://120.234.220.107:9000/udp/239.21.0.48:3532
河源公共1080P,http://120.234.220.107:9000/udp/239.21.0.49:3536
汕尾综合1080P,http://120.234.220.107:9000/udp/239.21.0.89:3696
汕尾生活1080P,http://120.234.220.107:9000/udp/239.21.0.90:3700
揭阳综合1080P,http://120.234.220.107:9000/udp/239.21.0.91:3704
揭阳生活1080P,http://120.234.220.107:9000/udp/239.21.0.92:3708
汕头综合1080P,http://120.234.220.107:9000/udp/239.21.0.101:3744
汕头生活1080P,http://120.234.220.107:9000/udp/239.21.0.102:3748
汕头文化1080P,http://120.234.220.107:9000/udp/239.21.0.103:3752
东莞综合1080P,http://120.234.220.107:9000/udp/239.21.0.137:3892
东莞资讯1080P,http://120.234.220.107:9000/udp/239.21.0.138:3896
汕头新闻综合频道,http://120.234.220.107:9000/rtp/239.21.0.101:3744
汕头经济生活频道,http://120.234.220.107:9000/rtp/239.21.0.102:3748
汕头体育文化频道,http://120.234.220.107:9000/rtp/239.21.0.103:3752
教育卫视1080P,http://120.234.220.107:9000/udp/239.20.0.213:2224
金鹰纪实1080P,http://120.234.220.107:9000/udp/239.20.0.196:2190
求索记录1080P,http://120.234.220.107:9000/udp/239.21.0.118:3816
金鹰卡通1080P,http://120.234.220.107:9000/udp/239.21.0.115:3804
早期教育1080P,http://120.234.220.107:9000/udp/239.21.0.106:3764
中国交通1080P,http://120.234.220.107:9000/udp/239.20.0.68:3128
快乐垂钓1080P,http://120.234.220.107:9000/udp/239.21.0.121:3828
茶频道1080P,http://120.234.220.107:9000/udp/239.21.0.120:3824
CBN每日影院1080P,http://120.234.220.107:9000/udp/239.21.0.125:3844
CBN风尚生活1080P,http://120.234.220.107:9000/udp/239.21.0.126:3848
CBN幸福剧场1080P,http://120.234.220.107:9000/udp/239.21.0.127:3852
CBN幸福娱乐1080P,http://120.234.220.107:9000/udp/239.21.0.128:3856
CHC高清电影1080P,http://120.234.220.107:9000/udp/239.21.0.119:3820
CGTN英语1080P,http://120.234.220.107:9000/udp/239.21.0.109:3776
CGTN记录1080P,http://120.234.220.107:9000/udp/239.21.0.110:3780
CGTN西语1080P,http://120.234.220.107:9000/udp/239.21.0.111:3800
CGTN法语1080P,http://120.234.220.107:9000/udp/239.21.0.112:3788
CGTN阿语1080P,http://120.234.220.107:9000/udp/239.21.0.113:3792
CGTN俄语1080P,http://120.234.220.107:9000/udp/239.21.0.114:3796
江苏电信itv,#genre#
CCTV-1高清,http://walkershb.synology.me:8887/udp/239.49.8.129:6000
CCTV-2高清,http://walkershb.synology.me:8887/udp/239.49.8.130:6000
CCTV-3高清,http://walkershb.synology.me:8887/udp/239.49.9.31:6000
CCTV-4高清,http://walkershb.synology.me:8887/udp/239.49.8.131:6000
CCTV-5高清,http://walkershb.synology.me:8887/udp/239.49.9.32:6000
CCTV5+高清,http://walkershb.synology.me:8887/udp/239.49.8.137:6000
CCTV-6高清,http://walkershb.synology.me:8887/udp/239.49.9.33:6000
CCTV-7,http://walkershb.synology.me:8887/udp/239.49.1.254:6000
CCTV-8高清,http://walkershb.synology.me:8887/udp/239.49.9.34:6000
CCTV-9高清,http://walkershb.synology.me:8887/udp/239.49.8.133:6000
CCTV10高清,http://walkershb.synology.me:8887/udp/239.49.8.134:6000
CCTV11,http://walkershb.synology.me:8887/udp/239.49.1.11:6000
CCTV12高清,http://walkershb.synology.me:8887/udp/239.49.8.135:6000
CCTV13高清,http://walkershb.synology.me:8887/udp/239.49.9.43:6000
CCTV14高清,http://walkershb.synology.me:8887/udp/239.49.8.136:6000
CCTV15,http://walkershb.synology.me:8887/udp/239.49.1.15:6000
CCTV16HD,http://walkershb.synology.me:8887/udp/239.49.9.58:6000
CCTV16HD,http://walkershb.synology.me:8887/udp/239.49.9.60:6000
CCTV16-4K,http://walkershb.synology.me:8887/udp/239.49.9.59:6000
CCTV17高清,http://walkershb.synology.me:8887/udp/239.49.8.132:6000
欢笑剧场4K,http://walkershb.synology.me:8887/udp/239.49.8.231:6000
江苏卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.138:6000
浙江卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.139:6000
东方卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.140:6000
北京卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.141:6000
湖南卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.142:6000
广东卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.143:6000
黑龙江卫视清,http://walkershb.synology.me:8887/udp/239.49.8.144:6000
深圳卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.145:6000
山东卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.146:6000
湖北卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.147:6000
天津卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.148:6000
重庆卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.149:6000
辽宁卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.173:6000
河南卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.197:6000
安徽卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.204:6000
广西卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.209:6000
海南卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.212:6000
贵州卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.174:6000
四川卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.184:6000
江西卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.185:6000
东南卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.186:6000
吉林卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.187:6000
河北卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.188:6000
云南卫视高清,http://walkershb.synology.me:8887/udp/239.49.8.227:6000
山西卫视,http://walkershb.synology.me:8887/udp/239.49.1.51:6000
贵州卫视,http://walkershb.synology.me:8887/udp/239.49.1.52:6000
青海卫视,http://walkershb.synology.me:8887/udp/239.49.1.31:6000
宁夏卫视,http://walkershb.synology.me:8887/udp/239.49.1.237:6000
甘肃卫视,http://walkershb.synology.me:8887/udp/239.49.1.238:6000
新疆卫视,http://walkershb.synology.me:8887/udp/239.49.1.239:6000
内蒙古卫视,http://walkershb.synology.me:8887/udp/239.49.1.240:6000
陕西卫视,http://walkershb.synology.me:8887/udp/239.49.1.248:6000
南方卫视,http://walkershb.synology.me:8887/udp/239.49.1.249:6000
冬奥纪实高清,http://walkershb.synology.me:8887/udp/239.49.8.202:6000
金鹰纪实高清,http://walkershb.synology.me:8887/udp/239.49.8.203:6000
4K花园高清,http://walkershb.synology.me:8887/udp/239.49.8.205:6000
电视指南高清,http://walkershb.synology.me:8887/udp/239.49.9.5:6000
风云足球高清,http://walkershb.synology.me:8887/udp/239.49.9.6:6000
高尔夫球高清,http://walkershb.synology.me:8887/udp/239.49.9.7:6000
世界地理高清,http://walkershb.synology.me:8887/udp/239.49.9.8:6000
兵器科技高清,http://walkershb.synology.me:8887/udp/239.49.9.9:6000
风云剧场高清,http://walkershb.synology.me:8887/udp/239.49.9.10:6000
文化精品高清,http://walkershb.synology.me:8887/udp/239.49.9.11:6000
怀旧剧场高清,http://walkershb.synology.me:8887/udp/239.49.9.12:6000
风云音乐高清,http://walkershb.synology.me:8887/udp/239.49.9.13:6000
女性时尚高清,http://walkershb.synology.me:8887/udp/239.49.9.14:6000
第一剧场高清,http://walkershb.synology.me:8887/udp/239.49.9.15:6000
盱眙新闻高清,http://walkershb.synology.me:8887/udp/239.49.9.18:6000
沛县新闻高清,http://walkershb.synology.me:8887/udp/239.49.9.19:6000
央视台球高清,http://walkershb.synology.me:8887/udp/239.49.9.22:6000
金鹰卡通高清,http://walkershb.synology.me:8887/udp/239.49.9.23:6000
江苏城市高清,http://walkershb.synology.me:8887/udp/239.49.9.35:6000
江苏综艺高清,http://walkershb.synology.me:8887/udp/239.49.9.36:6000
江苏体育高清,http://walkershb.synology.me:8887/udp/239.49.9.37:6000
江苏影视高清,http://walkershb.synology.me:8887/udp/239.49.9.38:6000
江苏卡通高清,http://walkershb.synology.me:8887/udp/239.49.9.39:6000
江苏新闻高清,http://walkershb.synology.me:8887/udp/239.49.9.40:6000
好享购物高清,http://walkershb.synology.me:8887/udp/239.49.9.41:6000
江苏教育高清,http://walkershb.synology.me:8887/udp/239.49.9.42:6000
泰州经济高清,http://walkershb.synology.me:8887/udp/239.49.1.100:6000
泰州影视高清,http://walkershb.synology.me:8887/udp/239.49.1.101:6000
快乐垂钓高清,http://walkershb.synology.me:8887/udp/239.49.1.225:6000
湘茶频道高清,http://walkershb.synology.me:8887/udp/239.49.1.234:6000
江苏导视高清,http://walkershb.synology.me:8887/udp/239.49.8.150:6000
电竞直播高清,http://walkershb.synology.me:8887/udp/239.49.8.151:6000
水韵江苏高清,http://walkershb.synology.me:8887/udp/239.49.8.155:6000
生活时尚高清,http://walkershb.synology.me:8887/udp/239.49.8.175:6000
游戏风云高清,http://walkershb.synology.me:8887/udp/239.49.8.176:6000
幸福彩台高清,http://walkershb.synology.me:8887/udp/239.49.8.177:6000
动漫秀场高清,http://walkershb.synology.me:8887/udp/239.49.8.178:6000
全纪实台高清,http://walkershb.synology.me:8887/udp/239.49.8.179:6000
都市剧场高清,http://walkershb.synology.me:8887/udp/239.49.8.180:6000
魅力足球高清,http://walkershb.synology.me:8887/udp/239.49.8.181:6000
欢笑剧场高清,http://walkershb.synology.me:8887/udp/239.49.8.182:6000
中国教育高清,http://walkershb.synology.me:8887/udp/239.49.8.189:6000
暴走汽车高清,http://walkershb.synology.me:8887/udp/239.49.8.206:6000
4K现场高清,http://walkershb.synology.me:8887/udp/239.49.8.222:6000
南京新闻,http://walkershb.synology.me:8887/udp/239.49.9.3:6000
南京十八,http://walkershb.synology.me:8887/udp/239.49.9.4:6000
泰州新闻,http://walkershb.synology.me:8887/udp/239.49.9.20:6000
河南梨园,http://walkershb.synology.me:8887/udp/239.49.9.21:6000
徐州新闻,http://walkershb.synology.me:8887/udp/239.49.9.45:6000
淮安综合,http://walkershb.synology.me:8887/udp/239.49.9.46:6000
泗洪综合,http://walkershb.synology.me:8887/udp/239.49.9.47:6000
东海新闻,http://walkershb.synology.me:8887/udp/239.49.9.48:6000
南京科教,http://walkershb.synology.me:8887/udp/239.49.1.27:6000
南京生活,http://walkershb.synology.me:8887/udp/239.49.1.28:6000
江西电信组播,#genre#
CCTV1,http://gzly.hkychina.com:6002/rtp/239.252.219.200:5140
CCTV2,http://gzly.hkychina.com:6002/rtp/239.252.220.183:5140
CCTV3,http://gzly.hkychina.com:6002/rtp/239.252.219.252:5140
CCTV3,http://gzly.hkychina.com:6002/rtp/239.252.220.193:5140$江西广电
CCTV4,http://gzly.hkychina.com:6002/rtp/239.252.220.184:5140
CCTV4欧洲,http://gzly.hkychina.com:6002/rtp/239.252.219.192:5140
CCTV4美洲,http://gzly.hkychina.com:6002/rtp/239.252.219.193:5140
CCTV5,http://gzly.hkychina.com:6002/rtp/239.252.219.236:5140
CCTV5,http://gzly.hkychina.com:6002/rtp/239.252.219.198:5140$江西广电
CCTV6,http://gzly.hkychina.com:6002/rtp/239.252.219.237:5140
CCTV6,http://gzly.hkychina.com:6002/rtp/239.252.220.195:5140$江西广电
CCTV7,http://gzly.hkychina.com:6002/rtp/239.252.220.185:5140
CCTV8,http://gzly.hkychina.com:6002/rtp/239.252.219.253:5140
CCTV8,http://gzly.hkychina.com:6002/rtp/239.252.220.196:5140$江西广电
CCTV9,http://gzly.hkychina.com:6002/rtp/239.252.220.186:5140
CCTV10,http://gzly.hkychina.com:6002/rtp/239.252.220.91:5140
CCTV11,http://gzly.hkychina.com:6002/rtp/239.252.219.16:5140
CCTV12,http://gzly.hkychina.com:6002/rtp/239.252.220.187:5140
CCTV新闻,http://gzly.hkychina.com:6002/rtp/239.252.219.18:5140
CCTV少儿,http://gzly.hkychina.com:6002/rtp/239.252.220.92:5140
CCTV音乐,http://gzly.hkychina.com:6002/rtp/239.252.219.20:5140
CCTV17,http://gzly.hkychina.com:6002/rtp/239.252.220.192:5140
CGTN,http://gzly.hkychina.com:6002/rtp/239.252.220.150:5140
CGTV英语,http://gzly.hkychina.com:6002/rtp/239.252.219.194:5140
CGTN英文纪录,http://gzly.hkychina.com:6002/rtp/239.252.219.195:5140
CGTN西班牙语,http://gzly.hkychina.com:6002/rtp/239.252.219.196:5140
CGTN法语,http://gzly.hkychina.com:6002/rtp/239.252.219.65:5140
CGTN阿拉伯语,http://gzly.hkychina.com:6002/rtp/239.252.219.66:5140
CGTN俄语,http://gzly.hkychina.com:6002/rtp/239.252.219.67:5140
湖南卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.201:5140
浙江卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.210:5140
江苏卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.214:5140
东方卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.229:5140
北京卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.206:5140
广东卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.213:5140
黑龙江卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.211:5140
湖北卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.208:5140
天津卫视,http://gzly.hkychina.com:6002/rtp/239.252.220.61:5140
安徽卫视,http://gzly.hkychina.com:6002/rtp/239.252.220.83:5140
辽宁卫视,http://gzly.hkychina.com:6002/rtp/239.252.220.62:5140
山东卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.228:5140
深圳卫视,http://gzly.hkychina.com:6002/rtp/239.252.219.212:5140
东南卫视,http://gzly.hkychina.com:6002/rtp/239.252.220.82:5140
